"Status","File","ProductNumber","ProductName","Reason","Warnings","ImagePath","OcrText"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.03 PM (2).jpeg","612630040026-HT","Injector Sleeve","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT3977-NOZZLE-TUBE.","assets/img/products/612630040026-HT-14BF74F2D9E8.jpeg","L 79
Huataie
GENUINE
PARTS
ID6
ODII
OD 21
OD 25
OD 30
ID 27
Huatai
MADE IN CHINA
612630040026
Injetor Sleeve
WEICHAI WP12
6 pcs
032,:
6 976955 292217
612630040026-HT
HT3977 NOZZLE TUBE
WP12.420 BEIBEN
ID 6/27 L 79 OD 11/21/25/30"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.03 PM.jpeg","AZ-923-132-0007-HT","Rear Differential Assembly","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT5956.","assets/img/products/HT5956.jpeg","Huatai
MADE IN CHINA
AZ9231320007
Rear Axle Reducer Assy
STR
33•26 (NEE4.42)
1 15KG
AXLE
PEAYKTCP 8
AZ-923 132 0007-HT
HT5956 REAR DIFF ASSY
26X33 CAMC HOWO
STY AXLE RATIO 4.42 ( HOLE M12 )"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.04 PM (1).jpeg","080V95800-7477-HT","Belt Tensioner","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT2264-BELT-TENSIONER.","assets/img/products/080V95800-7477-HT-BD446F48925C.jpeg","OD 74
H135
Huatai'
GENUINE
PARTS
LS can.
080V95800-7477-HT
HT2264 BELT TENSIONER
HOHAN MC07 MCII ENGINE
MAN"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.04 PM (2).jpeg","13068736-HT","Connecting Rod Bearing Set","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT1121.","assets/img/products/13068736-HT-FEBBC2CBEFF5.jpeg","64
27
Huaw
ENGINE BEARING
BKJIAAblu_] LIJATYHA
13068736-HT
HT1121 c/R BRG STD WP6G"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.04 PM (3).jpeg","WP12-OHG-SET-HT","Engine Overhaul Gasket Set","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: 612630040006, ABTATEJ19, HT1742AH.","assets/img/products/WP12-OHG-SET-HT.jpeg","Huatai
L'inna Auto Pans Specialist
612630820005
Æo&S
MADE IN CHINA
Engine Repair Kit
1 SET
WEICHAI WP12
HT1742AH
6 976046 225650
ABTATEJ19
WP12-OHG-SET-HT
HT1742A o/H GASKET
HEAD GASKET USE 612630040006
24V
oo
0000"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.04 PM.jpeg","KC1560037011-HT","Piston Liner Kit","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT1216.","assets/img/products/KC1560037011-HT.jpeg","Huatal•
CYLINDER LINER KIT
nop1DHeBaR rpynna
mng
PISTON
KC1560037011-HT
HT1216 PISTON LINER KIT 126M
WD615.47"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.05 PM (1).jpeg","68X165-HT","Coupling","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT5420.","assets/img/products/68X165-HT.jpeg","165
68
Huatai'
UNIVERSAL JOINT
KPECTOBVIHA
68X165-HT
HT5420 COUPLING
INNER CLIP"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.05 PM (2).jpeg","612600040282-ASSY-HT","Cylinder Head Assembly","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT2214, 2214H.","assets/img/products/612600040282-ASSY-HT.jpeg","Huatai
MADE IN CHINA
612600040282
Cylinder Head Assy
WEICHAI Euro 11 EVE
1 SET
198KG
H T 2214H
612600040282-ASSY-HT
HT2214 CYL HEAD ASSY WD618
COMPLETE"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.05 PM.jpeg","VG-154-004-0068-HT","Cylinder Head Assembly","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT2209, 61560040068.","assets/img/products/VG-154-004-0068-HT-D1DA52E3E885.jpeg","Huatai'
CYLiNDER HEAD
ronoaKa 6noKa L4hJWHApa
MADE IN CHINA
61560040068
SINOTRUK WD615 Euro 11 EVB
16.4KG
H T 11 1 I I I I I I I I I I I I I I I I I I I I I I I I I
0925
VG-154 004 0068-HT
HT2209 CYLINDER HEAD WD615
HOW060 GOT EVB HOLE"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.06 PM (1).jpeg","HT5094","Clutch Bearing","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: OSS6T9T09G, DZ-911-416-0023, DZ-911.","assets/img/products/HT5094.jpeg","ID 63
FORK 86mm
HI 122
Huatai
China Auto
.J HI 34
L 29
OD 132
3)
BERRING
nonuJWIHhK
OD 88
wG9725iS05'o
oss6t9T09g
HT5094
HT5094 CLUTCH BRG
OD 132 HI 122 ID 63 NEW MODEL
ACTUALLY IS DZ-911 416 0023"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.06 PM (2).jpeg","AZ-124-604-0010-A-HT","Cylinder Head Assembly","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: AZ-124-604-OOIO, HT2223H, AZ-124-604-0010-D.","assets/img/products/AZ-124-604-0010-A-HT.jpeg","Huatai
MADE IN CHINA
AZ1246040010D
Cylinder Head Assy
SINOTRUK 012 Four Valves
21KG
HT2223H
000.2602
0925
c
o
AZ-124 604 OOIO-A-HT
HT2223 CYL HEAD ASSY
D12.420 24V"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.06 PM (3).jpeg","VG-156-004-0057-HT","Valve Seat","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT2159H-ILL.","assets/img/products/VG-156-004-0057-HT-D4C58F6BF629.jpeg","10
Huatai
GENUINE
PARTS
45
56
61560040057
intake Valve Seat
WD615 Euro 11
HT2159H Ill
MADE IN CHINA
6 pcs
6 2 9133 7
VG-156 004 0057-HT
HT2159 VALVE INSEAT IN WD615.47
ID 45 OD 56 HI 10"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.06 PM.jpeg","VG-124-608-0036-HT","Fuel Injector","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT3173H-FUEL-INJECTOR-D12.","assets/img/products/VG-124-608-0036-HT-CA6077FCEF73.jpeg","M 14
HuataiØ
GENUINE
PARTS
VG-124 608 0036-HT
HT3173H FUEL INJECTOR D12"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.07 PM (1).jpeg","WG-923-134-2068-HT","Brake Lining Set","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT8007-REAR.","assets/img/products/HT8007.jpeg","8 3/47 228mm
MIO
7 3/8"" / 188mm
MI OX24
WG-923134 2068-HT
HT8007 REAR B/LINING 8 3/4""
HOWO 371
4-2-2-2-4 OD 210M"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.07 PM (2).jpeg","HT5427","Coupling","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","","assets/img/products/HT5427.jpeg","140
47
Huatai'
UNIVERSAL JOINT
KPECTOBVIHA
HT5427 COUPLING
KING LOONG BUS
OUTER CLIP"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.07 PM.jpeg","AZ-221-010-0026-HT","King Pin Kit","Matched existing product by Brand + Product Number; updated fields: visibleDescription, longDescription, alternateNumbers, alternatePartNumbers, specifications, image, thumbnail, source.originalFile, source.originalPath, source.hash, source.ocrText, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT5186-KING-PIN-KIT, SET-HOW0371, LUKBOPHEBOL7.","assets/img/products/AZ-221-010-0026-HT-B0A86D909E9F.jpeg","Huatai
KING PIN KIT
PEMKOMMEKT LUKBOPHEBOL7
AZ-221 010 0026-HT
HT5186 KING PIN KIT SET HOW0371
43 / 45 / 47X206"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.08 PM (1).jpeg","080V95800-7479-HT","Belt Tensioner","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT2263-BELT-TENSIONER-MC07.","assets/img/products/080V95800-7479-HT-7FE955C51950.jpeg","OD 74
HI 34
Huatai'
GENUINE
PARTS
S ASIA ECONOV'C
MIO
080V95800-7479-HT
HT2263 BELT TENSIONER MC07"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.08 PM (2).jpeg","60X152-HT","Coupling","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT5425.","assets/img/products/60X152-HT.jpeg","152
60
Huatai'
UNIVERSAL JOINT
KPECTOBVIHA
60X152-HT
HT5425 COUPLING"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.08 PM.jpeg","612630020038-HT","Crankshaft","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT1588-CRANKSHAFT, 114KG, HT1588H-ILL-LL.","assets/img/products/612630020038-HT-6D67E8E4CC18.jpeg","100
L 44""
BAJI
/ 1128mm
HI 64
OD 62
Hua tai
MADE 'N CHINA
612630020038/1006462897
Crankshaft Casting
WEICHAI WP12
114KG
HT1588H Ill ll
I 1 111 11 1 I I I I I I I I I I I I 11
612630020038-HT
HT1588 CRANKSHAFT
WP12 & D12"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.09 PM (1).jpeg","0701-HT","Engine Overhaul Gasket Set","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: WG-156-OOI-0701, HT1743B, VG-156-004-0032.","assets/img/products/VG-156-004-0032-3D6CDF9EF13C.jpeg","Huatai'
ENGINE REPAIR KIT
nPOKf1AAKl,1 AJIA ABWATEJIR
NTERNATnæ.
O
0 00
WG-156 OOI 0701-HT
HT 1743B 0/1* GASKET SET WD615.47
VG-156 004 0032 VALVE SEAL SMALL"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.09 PM (2).jpeg","AZ-221-010-0026-HT","King Pin Kit","Matched existing product by Brand + Product Number; updated fields: visibleDescription, longDescription, alternateNumbers, alternatePartNumbers, image, thumbnail, source.originalFile, source.originalPath, source.hash, source.ocrText, searchableText.","Alternate product/OE numbers detected and stored for search: HT5186-KING-PIN-KIT, SET-HOW0371, IDK80PHEBOL7.","assets/img/products/AZ-221-010-0026-HT-5203FAA327BF.jpeg","Huatai
KING PIN KIT
PEMKOMMEKT IDK80PHEBOL7
AZ-221 010 0026-HT
HT5186 KING PIN KIT SET HOW0371
43 / 45 / 47X206"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.09 PM (3).jpeg","WG-920-034-0068-HT","Brake Lining Set","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT8003-REAR.","assets/img/products/HT8003.jpeg","Mio
Huatii•
7 1/2"" / 190mm
7 1/4"" / 185mm
Huatai'
ORAKE LINING
HAKnuRa TOPMOSHAR
WG?920 034 0068-HT
HT8003 REAR B/LINING 7 1/4""
HOW0371
LONG 185 OD 190 ( 4-4 )"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.09 PM.jpeg","5257188-HT","Engine Overhaul Gasket Set","Matched existing product by Brand + Product Number; updated fields: source.originalFile, source.originalPath, source.syncedAt, searchableText.","","assets/img/products/5257188-HT-2D5282410258.jpeg","Huatai
5257188
Engine Repair Kit
ISF2.8
HTI 773H
ENGINF REPAIR KIT
nPOKr1AÅK""1 Anq ABWATEJ19
MADE IN CHINA
1 SET
976046
00
5257188-HT
0/1-1 GASKET SET ISF 2.8
o"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.10 PM (1).jpeg","62X149-HT","Coupling","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT5412.","assets/img/products/62X149-HT.jpeg","62
Huatai'
UNIVERSAL JOINT
KPECTOBVIHA
62X149-HT
HT5412 COUPLING"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.10 PM (2).jpeg","612600130618-XLB-HT","Air Compressor Repair Kit","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT3168H, DAYUN-PA80TON.","assets/img/products/612600130618-XLB-HT.jpeg","Huatai'
CANA
Air Compressor Repair Kt
vvD615 Euro
SET
HT3168H
ooo
eco:oo
612600130618-XLB-HT
HT3168H A/COMP REPAIR KIT
DAYUN PA80TON
22T YUTONG"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.10 PM.jpeg","WG-910-022-0027-9-HT","Brake Lining Set","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","","assets/img/products/WG-910-022-0027-9-HT.jpeg","7 1/4"" / 186mm
6 1/4"" / 155mm
Huatai'
BRAKE LINING
HAKn4ARA TOPMOSHAR
MIO
5 1/2""
/ 139mm
G-910 022 0027/9-HT
HOW0371
LONG 160 OD 140 (3-3)
1 SET 4 BIG 4 SMALL"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.11 PM (1).jpeg","VG-156-004-0032-HT","Valve Seal","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT1847H.","assets/img/products/VG-156-004-0032-HT-25001EE6BB80.jpeg","Huatai
MADE IN CHINA
VGI 560040032
Valve seal
Flu ororubber 68
60 pcs
SINOTRUk WD615 Euro 11
HT1847H
1025
s 976046
29
ID 9.5
HI 10
OD 16
GENUINE
PARTS
VG-156 004 0032-HT
HT1847 VALVE SEAL WD615.47
ID 9.5 OD 16 HI 10 (SMALL) HOWO"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.11 PM (2).jpeg","VG-156-002-0024-HT","Crankshaft","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT1583H-CRANKSHAFT.","assets/img/products/HT1583H.jpeg","OD 46
OD 95
25T
OD 1 00
HI 51
OD 115
L 43 1/2 ""/1105mm
7
VG-156 002 0024-HT
HT1583H CRANKSHAFT
WD615.47
GOT LINE"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.11 PM.jpeg","VG-124-605-0022-HT","Exhaust Valve","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT2118, KEY-D12-420.","assets/img/products/VG-124-605-0022-HT-1A4191592570.jpeg","41
173
VG-124 605 0022-HT
HT2118 EX VALVE 3 KEY D12.420 & WP12
OD 41 L 173 STEM 9"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.12 PM (1).jpeg","VG-124-613-0008-HT","Air Compressor Assembly","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT1913.","assets/img/products/VG-124-613-0008-HT-FAEC1745D221.jpeg","AIR COMPRESSOR
VG-124 613 0008-HT
HT1913 AIR COMPRESSOR ASSY
A7 D12.420"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.12 PM.jpeg","VG-156-008-0276-HT","Fuel Injector","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT2741H, HT2741-FUEL-INJECTOR, COOEERART0N.","assets/img/products/VG-156-008-0276-HT-62C447681D18.jpeg","Huatai
China Auto Parts Specialist
VG1560080276
MADE IN CHINA
Fuel Injector
SINOTRUK WD615 203PBA
HT2741H
1125
QOPCYHKA
U. S. Ecovowc cooeERArt0N
M14
VG-156 008 0276-HT
HT2741 FUEL INJECTOR"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.13 PM (1).jpeg","1000549569-HT","Valve Seal","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT3962H, 976046-2268-SS.","assets/img/products/1000549569-HT-0B74DBE11192.jpeg","18
ID7
Huatai•
GENUINE
PARTS
M14
35
25
MADE IN CHINA
1000549569
Valve Seal
Fluororubberue 24 pcs
WEICHAI WP12
HT3962H
0524
6 976046 2268 ss
1000549569-HT
HT3962 VALVE SEAL WP12
OD 18 / 35 HI 25"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.13 PM (2).jpeg","13038398-KIT-HT","Piston Liner Kit","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT1292H.","assets/img/products/13038398-KIT-HT.jpeg","Huatai
Chinn Auto Pans
MADE IN CHINA
TD226BL/WP6G 8398
Cylinder Liner Kit
13032095
13056682/13024173
13022348/49/50
12152378
12151395
34KG
HT1292H
1 SET
0825
13038398-KIT-HT
HT1292 PISTON LINER KIT
WP6G 125 DEUTZ"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.13 PM.jpeg","WG-407-545-0160-HT","Brake Lining Set","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT8185-FRT, LINING-61.","assets/img/products/HT8185.jpeg","MIO
Huatai
7"" / 178mm
6 1/4""
ORAKE LINING
HAKP.MRA TOPMOSHAR
/ 158mm
WG-407 545 0160-HT
HT8185 FRT B LINING 61 4""
NJ17 & T7H 2-2-2-2
RIVENT MIO"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.14 PM (1).jpeg","612600040113-HT","Valve Guide","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT2161, 11-OD16.","assets/img/products/612600040113-HT-9837BF69CBFC.jpeg","16
GENUINEi'ß,c,"",
PARTS
612600040113-HT
HT2161 VALVE GUIDE WD615.47
11 OD16 L 71 (NO TAPPER)
WD12.375"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.14 PM (2).jpeg","VG-124-606-0006-HT","Belt Tensioner","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT2269-TENSIONER-ROLLAR-6PK, 6303RG.","assets/img/products/HT2269.jpeg","6PK
MIO
OD 76
HI 26
Huatai'
GENUINE
PARTS
VG-124 606 0006-HT
HT2269 TENSIONER ROLLAR 6PK D12
OD 76 HI 26 BELT PULLY
INSIDE BRG USE 6303RG"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.14 PM.jpeg","612620010055-HT","Cylinder Liner","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT1389.","assets/img/products/612620010055-HT-241D34D1C2A4.jpeg","612620010055-HT
HT1389 LINER WD618.42 D12.420
OD 130 ID 126 L 275
STEM 5 OD 137"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.15 PM (1).jpeg","200V05504-0122-HT","Oil Filter","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT3781.","assets/img/products/200V05504-0122-HT-F586B0DFB299.jpeg","FILTER
200V05504-0122-HT
HT3781 OIL FILTER
MAN-TGA MC07 ENGINE"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.15 PM (2).jpeg","8229-HT","Turbo Assembly","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: VG-156-OIL-8229, HT2430H.","assets/img/products/HT2430H.jpeg","ID 95
OD 104
TURBOCHARGER
TYP60KOMn
ID 52
OD 74
285
112
70
83
VG-156 Oil 8229-HT
HT2430H TURBO CHARGER WD615.47
BTM 92M HOLSET
HOLE 103MM / HOLE 122MM"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.15 PM.jpeg","VG-124-601-0034-HT","Main Bearing Set","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT1107H-ILL.","assets/img/products/VG-124-601-0034-HT-C6D2383FAA2E.jpeg","OD 112
Huatai
CONNECTING ROD
UJATYH ABV1rATEnq
Asu Eccmcwc
MADE IN CHINA
VG1246010034/35
Main Bearing
SINOTRUK D12 STD
1 SET
HT1107H Ill
1125
6 976046 224615
VG-124 601 0034-HT
HT1107 M/BRG STD
D12 WP12"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.16 PM (1).jpeg","612600081334-HT","Fuel Filter","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT2386.","assets/img/products/612600081334-HT-5F32AA2A43AC.jpeg","Huatai
FILTER
onnbTP
PRODUCT WEIGHT
650G
MADE IN CHINA
612600081334/1000442956A
Fuel Filter
1 pc
WEICHAI WD615 CX0815E
HT2386
612600081334-HT
HT2386 FUEL FILTER"
"Skipped image","WhatsApp Image 2026-07-21 at 11.22.16 PM (2).jpeg","","","Insufficient product information.","Product name could not be identified from OCR text.","C:\Users\helon\OneDrive\Desktop\NAE-TRUCK\whatsapp-import\HUATAI-2026-07-21\WhatsApp Image 2026-07-21 at 11.22.16 PM (2).jpeg","47mm
HI 22
80mm
38mm
73mm
56mm
ID 47
35mm
98mm 57mm
44mm
206mm
TIC
MIO
1
11
98mm
57mm"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.16 PM.jpeg","612630030405-XLB-HT","Piston","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT4348.","assets/img/products/612630030405-XLB-HT.jpeg","Huata10
CYLINDER HEAD REPAIR KIT
KOMIIJIEKT AJIR PEMOHTA rsu
u s couur""EE
us ouau
ÖQ
612630030405-XLB-HT
T 8 IR MPRE AIR Kl
TWIN PISTON
WP12 WP12.420 SHACMAN , HANVAN
HT4348 AIR COMP REPAIR KIT"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.17 PM (1).jpeg","HT5434H","Coupling Use Plate","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","","assets/img/products/HT5434H.jpeg","HT5434H COUPLING USE PLATE"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.17 PM.jpeg","WG-711-745-0180-HT","Brake Lining Set","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT8178-REAR.","assets/img/products/HT8178.jpeg","Huatai'
BRAKE LINING
HAKn4ARA TOPMOSHAR
MIO
7"" / 178mm
MI 0X24
WG-711 745 0180-HT
HT8178 REAR B/LINING 7 ""
NJ17 & T7H 2-2-2-2
RIVET MIO"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.18 PM (1).jpeg","HT2967","Intake Manifold Gasket","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: NAE-156-011-OOOO.","assets/img/products/HT2967.jpeg","NAE-156 011 OOOO-HT
HT2967 IN MANIFOLD GASKET WD615.47
SQUARE 2 HOLE
WD12"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.18 PM (2).jpeg","13034908-HT","Main Bearing Set","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT1119.","assets/img/products/13034908-HT-556FEE07EA19.jpeg","28
71
Huatal
ENGINE BEARING
BKJIAAblUJ UJATYHA
U TRADE
us c.
13034908-HT
HT1119 MAIN BRG STD WP6G"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.18 PM.jpeg","612600030068-HT","Piston Liner Kit","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT1221H, 81560030012.","assets/img/products/612600030068-HT-DCA3D848401D.jpeg","Huatai
MAOE IN CHINA
WEICHAI WPIO 0068
Cylinder Liner Kit
612600030068
612630010015
612600030054
61560030013
81560030012
37KG
HT1221H 1 SET
PISTON PIN
612600030068-HT
HT1221 PISTON LINER KIT
WPIO 12V
COMMAINRAIL COMP ID 70"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.19 PM (1).jpeg","61800050143-HT","Push Rod","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT2774.","assets/img/products/61800050143-HT-D1F95CCAD992.jpeg","OD 16
Huatai'
GENUINE
PARTS
OD 12
L 420
61800050143-HT
HT2774 PUSH ROD WD618
OD12 L 420
WD12"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.19 PM (2).jpeg","68X765-HT","Coupling","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT5420.","assets/img/products/68X765-HT.jpeg","165
68
Huataj
UNIVERSAL JOINT
KPECTOBhHA
68X765-HT
HT5420 COUPLING
INNER CLIP"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.19 PM.jpeg","VG-14050049-HT","Exhaust Valve Rocker Arm","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT2633.","assets/img/products/VG-14050049-HT.jpeg","87
24
MIO
Huatai
GENUINE
PARTS
VG-14050049-HT
HT2633 VALVE ROCKER ARM EXHAUST
WD615.47"
"Updated product","WhatsApp Image 2026-07-21 at 11.22.20 PM.jpeg","WG-992-555-0202-HT","Fuel Filter","Matched existing product by Brand + Product Number; updated fields: specifications, source.originalPath, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HT2392.","assets/img/products/WG-992-555-0202-HT-FDE338CBB128.jpeg","Iduatai
FILTER
PRODUCT WEIGHT
1 IOOG
Hua tai
MADE IN CHINA
VG1092080052/WG9925550202/1
Fuel Water Separator
HOWO PL421
1 pc
HT2392
WG-992 555 0202-HT
HT2392 PRE FUEL FILTER
M26"
